,f_date,company,pct_change,article
193,2020-03-17,"Amazon.com, Inc. (AMZN)",0.070266074838596,"Amazon.com (AMZN +3.7%) is suspending non-essential shipments to its warehouses, Business Insider reports.
It points to a memo sent to sellers saying that shipments other than medical supplies and household staples are being put off to April 5, in order to manage workload.
""As COVID-19 has spread, we've recently seen an increase in people shopping online,"" according to the memo Seeking Alpha has seen. ""So in the short term, we are temporarily prioritizing household staples, medical supplies, and other important products coming into Amazon fulfillment centers so we can more quickly receive, restock, and deliver these products to customers.""
See all stocks on the move »"
194,2020-03-17,"Amazon.com, Inc. (AMZN)",0.070266074838596,"Wedbush names Amazon (NASDAQ:AMZN) and Facebook (NASDAQ:FB) as ""best ideas"" with strong long-term positioning amid the coronavirus pandemic.
The firm says that Amazon (Outperform, $2,325) has experienced ""an unexpected surge in demand"" due to people staying home, a trend that will only accelerate as consumers become more dependent on the e-commerce platform.
Facebook (Outperform, $250) has likely seen ""significant upticks in user engagement and hence ad impression growth"" due to the virus, says Wedbush.
The firm sees FB's positive momentum continuing at least through the rest of Q1, which makes consensus estimates seem ""overly conservative.""
Amazon shares are up 3.8% pre-market to $1,751.50. Microsoft gains 1.9% to $137.95.
"
195,2020-03-16,"Amazon.com, Inc. (AMZN)",-0.0536974655462186,"With the online move now happening at warp speed, Amazon (NASDAQ:AMZN) says it plans to hire 100K additional employees, and is raising pay in the U.S., Canada, the U.K. and Europe by $2 per hour (or whatever the local currency is). The current starting wage for hourly workers is $15.
""We are seeing a significant increase in demand, which means our labor needs are unprecedented for this time of year,"" says SVP of Operations Dave Clark.
Shares fell 5.2% today vs. a 12% plunge for the S&P 500.
The online e-commerce juggernaut has nearly 800,000 employees
"
196,2020-03-16,"Amazon.com, Inc. (AMZN)",-0.0536974655462186,"""As COVID-19 has spread, we've recently seen an increase in people shopping online,"" Amazon (NASDAQ:AMZN) writes in a blog post.
""In the short term, this is having an impact on how we serve our customers. In particular, you will notice that we are currently out of stock on some popular brands and items, especially in household staples categories. You will also notice that some of our delivery promises are longer than usual.""
""We are working around the clock with our selling partners to ensure availability on all of our products, and bring on additional capacity to deliver all of your orders.""
"
197,2020-03-15,"Amazon.com, Inc. (AMZN)",-0.0536974655462186,"Amazon (NASDAQ:AMZN) is trying to sell rivals Walmart (NYSE:WMT) and Target (NYSE:TGT) on using its cashierless tech, according to WSJ sources, but hasn't yet achieved its goal.
Last week, Amazon announced it would start to sell the automated checkout technology behind its Go stores to other retailers.
To woo wary competitors, Amazon is making the technology open source for a customizable experience without any direct ties to Amazon.
"
199,2020-03-13,"Amazon.com, Inc. (AMZN)",0.06464831771832728,"A federal court has thrown out a proposed class-action lawsuit against Amazon.com (NASDAQ:AMZN) and T-Mobile (NASDAQ:TMUS) that claimed the tech companies were exercising employment age discrimination, Bloomberg reports.
The companies were charged with targeting Facebook employment ads to younger people in the proposed suit.
But U.S. District Judge Beth Labson Freeman threw that out for lack of plausible claims; she is allowing the plaintiffs to amend and refile the suit to address that gap, and to collect information from the companies that could help determine whether age-restricted ads were sent.
"
200,2020-03-13,"Amazon.com, Inc. (AMZN)",0.06464831771832728,"Wedbush analyst Daniel Ives thinks Amazon (AMZN +3.8%) and Microsoft (MSFT +5%) could end up sharing the Pentagon's JEDI cloud contract.
Yesterday, news broke that the Defense Department asked a federal court for 120 days to reconsider aspects of the award process.
Ives says that ""the writing is on the wall that the Pentagon needs to likely break up this contract in order to move it along.""
The analyst notes how ""critical"" JEDI is to the Pentagon ""and longer-term strategic global military operations/infrastructure.""
"
201,2020-03-13,"Amazon.com, Inc. (AMZN)",0.06464831771832728,"""We continue to work closely with public and private medical experts to ensure we are taking the right precautions as the situation continues to evolve,"" an Amazon (NASDAQ:AMZN) spokesperson said in statement. ""As a result, we are now recommending that all of our employees globally who are able to work from home do so through the end of March.""
Amazon previously said it will provide up to two weeks of pay to all employees diagnosed with COVID-19 or placed into quarantine, and addressed the needs of fulfillment centers and delivery by launching a $25M relief fund.
"
203,2020-03-12,"Amazon.com, Inc. (AMZN)",-0.07922080840279436,"Amazon.com (NASDAQ:AMZN) is paying $1.15B cash to buy the former Lord & Taylor flagship store in Manhattan, the New York Post reports.
That 660,000-square foot building was set to be headquarters for WeWork (WE) before that company's scandal-plagued fall.
Now, Amazon will pick up $750M in construction loans that had been taken out for remodeling, with some $350M in equity left for building owners. WeWork waives economic interest in the building in exchange for getting out of its lease.
It will become Amazon's NYC headquarters, housing about 4,000 employees who will move in in about 18 months, according to the report.
"
204,2020-03-12,"Amazon.com, Inc. (AMZN)",-0.07922080840279436,"Amazon (NASDAQ:AMZN) rolls out an Alexa-powered shopping experience in India, the first time the feature has launched outside the United States.
The feature is available for Android users and ""primarily in English,"" though Alexa can recognize proper nouns and regional terms in other languages.
Amazon has invested billions into its India push, including buying a 49% stake in Future Coupons, owner of the Future Retail chain.
"
207,2020-03-11,"Amazon.com, Inc. (AMZN)",-0.03750883436345798,"Amazon (NASDAQ:AMZN) says it will provide up to two weeks of pay for employees who are diagnosed with the coronavirus or placed into quarantine.
The company establishes the Amazon Relief Fund with an initial $25M to support delivery service partners, Flex workers, and seasonal employees experiencing financial stress due to the virus.
"
208,2020-03-11,"Amazon.com, Inc. (AMZN)",-0.03750883436345798,"Amazon's (AMZN -3.6%) Ring announces the Ring Video Doorbell 3 ($199.99) and the Ring Video Doorbell 3 Plus ($229.99), which are both battery powered.
The Plus model gets a new ""Pre-Roll"" feature that lets owners view four seconds of video before motion is detected. A similar feature was already available on the wired doorbells.
The new models have enhanced dual-band 2.4Ghz and 5Ghz Wi-Fi and adjustable motion zones covering within five to 15 feet of the door.
The company also announces the Ring Chime ($29.99) and Chime Pro ($49.99), which plug into outlets and provide notifications from the doorbells or security products.
The Pro model comes with a built-in nightlight and Wi-Fi extender.
Availability: Pre-orders start now with shipping on April 8.
"
210,2020-03-11,"Amazon.com, Inc. (AMZN)",-0.03750883436345798,"Amazon's (AMZN -1.9%) cashierless checkout tech is coming to Newark Liberty International Airport.
The tech will launch in the CIBO Express store in Terminal C on March 16.
Other CIBO stores in Newark Liberty and New York's LaGuardia will add the ""Just Walk Out"" tech soon.
Earlier this week, Amazon announced it would start selling the tech behind its Go stores to other retailers.
"
212,2020-03-10,"Amazon.com, Inc. (AMZN)",0.05065503454930581,"Cowen (Outperform) raises its Amazon (NASDAQ:AMZN) target by $50 to $2,700. The company has a Very Bullish average Sell Side rating.
Analyst John Blackledge cites internal surveys showing that Amazon's ""eCommerce opportunity outside the U.S. is larger than the Street appreciates.""
The analyst sees an ""ample runway"" for non-U.S. growth with the potential for ""outsized adoption by younger cohorts"" in the UK, Germany, and Japan.
Blackledge estimates non-U.S. Prime subscription growth of 9% CAGR between 2020 and 2025, above the 3% U.S. CAGR.
Cowen calls Amazon its top pick for 2020.
Amazon shares are up 4.1% pre-market to $1,874 as the market recovers from yesterday's slide.
"
216,2020-03-09,"Amazon.com, Inc. (AMZN)",-0.05285388003568052,"Boosted by the success of Amazon Go, the company has launched a new website to sell its automated checkout technology to retailers.
Amazon (NASDAQ:AMZN) has already inked ""several"" deals with customers it would not name, reflecting a strategy of turning its internal capabilities into lucrative services (think warehousing operations and cloud technology).
Dilip Kumar, Amazon's vice president of physical retail and technology, had no market forecast to share but said shoppers' preferences will determine how big the business becomes.
"
217,2020-03-09,"Amazon.com, Inc. (AMZN)",-0.05285388003568052,"Immediate effects may be seen on the broader economy after Amazon (NASDAQ:AMZN) relaxed its attendance policy for employees who ""work from an office, store, fulfillment center, delivery station or sort center"" during the month of March.
The company will not count any unpaid time off and won't assign attendance points to ensure there are no repercussions for needing to stay home due to illness.
Last week, Amazon told employees in Seattle, Bellevue and the San Francisco Bay Area to work from home if they can through the end of the month.
"
218,2020-03-08,"Amazon.com, Inc. (AMZN)",-0.05285388003568052,"While the opinion did not mention President Trump or claims of improper influence, Amazon (NASDAQ:AMZN) is likely to show that Microsoft’s (NASDAQ:MSFT) price scenario was not ""technically feasible"" as the Pentagon assessed, according to Federal Claims Judge Patricia Campbell-Smith.
On Feb. 13, she issued an order blocking work on the JEDI cloud contract - worth up to $10B - pending resolution of Amazon's court challenge.
Responding to the developments, Microsoft spokesman Frank Shaw noted that the decision focused on a ""lone technical finding by the Department of Defense about data storage"" under one price scenario out of six, and the company's ""solution met the technical standards and performed as needed.""
Previously: Judge pauses Microsoft's JEDI contract (Feb. 13 2020)
Previously: Amazon wants Trump to testify in JEDI lawsuit (Feb. 11 2020)
"
219,2020-03-06,"Amazon.com, Inc. (AMZN)",-0.011922923579276427,"Amazon's (NASDAQ:AMZN) secretive ""Project Gesundheit"" is working on a cure for the common cold, according to CNBC sources.
The small group of scientists and technologists in the project are working under the umbrella of the Grand Challenge, Amazon's R&D group within AWS.
The team wants to develop a vaccine but is exploring other approaches.
Project Gesundheit would be Amazon's latest push into healthcare, which has also included the PillPack acquisition and launch of the employee-focused Amazon Care clinics.
"
221,2020-03-05,"Amazon.com, Inc. (AMZN)",-0.026216794032653992,"Amazon (NASDAQ:AMZN) has removed tens of thousands of third-party items due to coronavirus-related price gouging.
The items include cleaning supplies and hand sanitizer.
Walmart has a similar problem with third-party sellers on its site. The company says it's monitoring the situation and removing products with unusually high prices.
"
222,2020-03-05,"Amazon.com, Inc. (AMZN)",-0.026216794032653992,"Search all coronavirus news on Seeking Alpha here.
Amazon (NASDAQ:AMZN) told employees in Seattle to avoid coming into their offices for the rest of the month after an employee tested positive and Washington state emerged as one of the hardest hit by the coronavirus.
Facebook (NASDAQ:FB) also confirmed that a contractor at at its Seattle office was been diagnosed with the disease and it would close that location until March 9.
Hours after the first coronavirus death was reported outside Washington state - an elderly person in California - CA Governor Gavin Newsom declared a statewide emergency.
New York Governor Cuomo confirmed five new cases, saying, ""This is literally like trying to stop air.""
The U.S. House passed a bill allocating more than $8B in emergency funds to combat the spread of the deadly virus, including $3B in vaccine research and $2.2B in prevention and preparedness efforts. The IMF also announced a $50B aid package to combat the disease and called for an all-out offensive to counteract the epidemic.
Vice President Mike Pence plans to meet with face mask maker 3M (NYSE:MMM) in Minneapolis today to discuss supply chain issues.
The European Commission warned that both Italy and France are at risk of slipping into recession.
Visa (NYSE:V) is cutting costs and American Express (NYSE:AXP) reported a material slowdown in Asia travel spending as the coronavirus starts taking a bite out of revenue at the two companies. Mastercard (NYSE:MA) is deciding whether to implement expense cuts, but doesn’t have enough clarity yet on the severity and duration of the problem.
"
223,2020-03-03,"Amazon.com, Inc. (AMZN)",-0.023009781277657838,"Amazon (NASDAQ:AMZN) confirms that an employee working in Seattle has tested positive for the coronavirus.
The employee worked downtown in the company's Amazon Brazil office, which is separate from the main headquarters.
The state of Washington has seen the most COVID-19 cases in the U.S., many tied to a nursing facility in the Seattle suburbs.
"
224,2020-03-03,"Amazon.com, Inc. (AMZN)",-0.023009781277657838,"Amazon (NASDAQ:AMZN) is cutting fulfillment fees by up to 30% for products sold outside its e-commerce marketplace, according to a third-party seller email viewed by Business Insider.
The discount comes amid growing third-party logistics competition from the likes of UPS, FedEx, and Walmart.
The changes take effect on April 1.
"
225,2020-03-03,"Amazon.com, Inc. (AMZN)",-0.023009781277657838,"Amazon (NASDAQ:AMZN) has opened small warehouses close to large U.S. cities that could cut same-day shipping times down to hours.
The ""mini-fulfillment centers"" are located in Dallas, Orlando, Philadelphia, and Phoenix and will stock around 100,000 products.
In the participating regions, Amazon guarantees delivery of qualified products in as little as five hours.
Note that the service applies to the standard same-day shipping and not Prime Now, which offers one- to two-hour deliveries on groceries and about 20K items.
Amazon will announce more cities for the program later this year.
"
227,2020-03-03,"Amazon.com, Inc. (AMZN)",-0.023009781277657838,"Yesterday, Amazon (NASDAQ:AMZN) warned customers that its Prime Now and Amazon Fresh delivery services would have limited availability and slower delivery times.
Amazon hasn't reduced the workforce of either service. The delays are tied to a surge in demand due to coronavirus fears, according to Bloomberg sources.
A driver for Amazon Flex, which has drivers using their own vehicles for deliveries, says there has been a surge in bottled water purchases.
"
228,2020-03-03,"Amazon.com, Inc. (AMZN)",-0.023009781277657838,"Amazon (NASDAQ:AMZN) has quietly opened a series of small warehouses closer to big U.S. cities, including Phoenix, Philadelphia, Dallas and Orlando, in a move to shave hours off delivery times, the company told Reuters.
The same-day offer will guarantee delivery of more than 100,000 products  in as little as five hours, said Jon Alexander, Amazon's director of delivery experience, adding that more cities will be added to the program later this year.
"
229,2020-03-02,"Amazon.com, Inc. (AMZN)",0.03726606556071668,"Amazon Web Services (AMZN -0.4%) plans to double the size of its sales team in 2020, according to The Information sources.
AWS is facing declining sales and rising competition from Microsoft, which unexpectedly won the Pentagon's JEDI cloud contract.
The hiring will partially favor salespeople with deep knowledge in areas like cybersecurity, AI, and data analytics.
"
230,2020-02-28,"Amazon.com, Inc. (AMZN)",-0.00029191157761305375,"Amazon.com (AMZN -2.5%) has instructed its employees to defer all nonessential travel, including within the United States, amid the coronavirus threat.
That's a big step up in virus-control measures from the tech/retail giant. It had previously said it was imposing travel restrictions to China.
Amazon has one of the biggest workforces in the country, and employs 798,000 workers globally.
See all stocks on the move »"
231,2020-02-28,"Amazon.com, Inc. (AMZN)",-0.00029191157761305375,"Edward Jones adds Amazon (NASDAQ:AMZN) to its Stock Focus List alongside an upgrade to a Buy rating from Hold.
""Amazon has demonstrated not only the power of its Prime loyalty program to drive profitable traffic to its retail business, but also the significant earnings potential of its fast-growing cloud-computing platform,"" observes analyst Brian Yarbrough.
Yarbrough reminds that the cloud business represents 50% of Amazon's profit and should continue to see long-term growth. Shares are also seen as attractive due to the significant levels of cash flow kicked up by Amazon.
While the sell-side community in general is extremely bullish on Amazon with 45 of 49 firms covering the stock sitting on a Buy-equivalent rating, the Quant Rating is only flashing Neutral.
"
234,2020-02-26,"Amazon.com, Inc. (AMZN)",0.0034723156800811838,"Looking to position itself better in its fight against Amazon (NASDAQ:AMZN), Walmart (NYSE:WMT) is launching a new service that allows third-party vendors to hire the big-box retailer to store, pack and ship items.
Both sellers (low storage and shipping fees) and customers (brand choice and easier returns) will benefit from the new service, according to the company.
Walmart's online sales grew by 37% last year, topping its own internal growth targets of 35%.
"
235,2020-02-25,"Amazon.com, Inc. (AMZN)",-0.018190529137441354,"Diving deeper into the U.S. grocery industry, Amazon (NASDAQ:AMZN) is opening its first full-size, cashierless store in the Capitol Hill neighborhood of Seattle.
The 10,400 sq. ft. location has been five years in the making, and will stock roughly 5,000 items, including fresh produce, meats, bakery treats and alcohol.
It incorporates the same technology found in the two dozen or so Amazon Go locations, and will source some items similar to Whole Foods, which it paid $13.7B for in 2017.
Watching the new development closely are Walmart (NYSE:WMT), Kroger (NYSE:KR), Target (NYSE:TGT) and Costco (NASDAQ:COST).
"
236,2020-02-19,"Amazon.com, Inc. (AMZN)",0.0067496646177168974,"Amazon's (NASDAQ:AMZN) virtual health clinic for employees is now live in Seattle for workers and dependents operating out of the corporate headquarters.
The Amazon Care app provides virtual consultations, allows patients to schedule a follow-up visit, and offers prescription delivery.
The primary care clinic is the latest stage in Amazon's healthcare push, which included the $753M acquisition of online pharmacy PillPack in 2018.
"
238,2020-02-14,"Amazon.com, Inc. (AMZN)",-0.006977165681493119,"Amazon (AMZN -0.7%) and Flipkart (WMT +0.4%) are among the retailers lobbying against India's proposed tax on third-party sellers, according to a document viewed by Reuters.
The proposed 1% tax on each sale made by third-party sellers goes up for parliament vote next month. If approved, the tax would start in April.
The government says the tax is needed to counter an economic slowdown caused by weaker consumer demand.
A presentation by the e-commerce lobbying group Federation of Indian Chambers of Commerce and Industry says the tax will hurt the nascent e-commerce sector.
"
239,2020-02-14,"Amazon.com, Inc. (AMZN)",-0.006977165681493119,"Dan Loeb's Third Point takes new positions in Amazon (NASDAQ:AMZN), TD Ameritrade (NASDAQ:AMTD), Ferrari (NYSE:RACE), and Charles Schwab (NYSE:SCHW), among others.
Exits PayPal (NASDAQ:PYPL), Microsoft (NASDAQ:MSFT), Colfax (NYSE:CFX), and Tradeweb Markets (NASDAQ:TW).
"
240,2020-02-13,"Amazon.com, Inc. (AMZN)",-0.004689760648147967,"Amazon (NASDAQ:AMZN) topped the global smart speaker market in Q4 with a 28% share and 15.8M units shipped, according to new Strategy Analytics data.
Google (GOOG,GOOGL) came in second with 13.9M units and a 25% share.
Alibaba, Baidu, and Xiaomi rounded out the top five.
Apple (NASDAQ:AAPL) came in sixth place with a 5% share and 2.6M units, up 65% Y/Y.
"
243,2020-02-10,"Amazon.com, Inc. (AMZN)",0.02627346112022897,"Amazon (AMZN +2.5%) confirms to Business Insider that it increased orders to build inventory of China-made products amid the coronavirus outbreak.
BI reports that Amazon reached out to a number of suppliers last week. The company is placing orders for several weeks of supplies and is giving suppliers an extra five days to ship to Amazon warehouses.
Amazon statement: ""Out of an abundance of caution, we are working with suppliers to secure additional inventory to ensure we maintain our selection for customers.""
"
244,2020-02-10,"Amazon.com, Inc. (AMZN)",0.02627346112022897,"Amazon (AMZN +2.3%) hires Sony Pictures Television Chairman Mike Hopkins to head Prime Video and its movie and TV studios.
Amazon Studios head Jen Salke will report to Hopkins, and he will report to Jeff Bezos.
Hopkins joined Sony's TV studio in 2017 after a four-year sting as Hulu's CEO. Sony announced his departure in a memo today.
"
245,2020-02-10,"Amazon.com, Inc. (AMZN)",0.02627346112022897,"Amazon (AMZN +1.8%) wants to depose President Trump, Defense Secretary Mark Esper, and former Defense Secretary James Mattis in its legal battle against a $10B Pentagon cloud contract that was awarded to Microsoft (MSFT +1.6%).
Amazon was initially viewed as the favorite to win the JEDI contract.
Last July, President Trump said he was looking into the contract after Amazon rivals protested the bidding process.
Microsoft was awarded the contract in October, and Amazon followed by filing its protest notice with the U.S. Court of Federal Claims.
An AWS spokesperson, to CNBC: ""President Trump has repeatedly demonstrated his willingness to use his position as President and Commander in Chief to interfere with government functions – including federal procurements – to advance his personal agenda. The preservation of public confidence in the nation’s procurement process requires discovery and supplementation of the administrative record, particularly in light of President Trump’s order to ‘screw Amazon.’ The question is whether the President of the United States should be allowed to use the budget of the DoD to pursue his own personal and political ends.""
"
246,2020-02-07,"Amazon.com, Inc. (AMZN)",0.014169166036680404,"Amazon.com (NASDAQ:AMZN) has tapped the former ""right-hand man"" for NBCUniversal (NASDAQ:CMCSA) ex-chief Jeff Zucker to head up PR for its Amazon Studios and Original Video teams, Business Insider says.
Cory Shields, former executive VP of communications, now takes over as a VP at Amazon after previously spending 20 years at NBCU. Shields quietly joined Amazon earlier in the year, according to the report.
And he fills a position that had been empty for over a year, shoring up Amazon's bench as it heads into a new, more competitive year of the streaming wars.
"
247,2020-02-06,"Amazon.com, Inc. (AMZN)",0.005078747677741125,"Amazon (AMZN +0.4%) Web Services is considering selling a service that would be based on Twitch's live-streaming technology but wouldn't bear the Twitch name, according to The Information sources.
Amazon purchased Twitch for $970M in 2014. The purchase hasn't resulted in the ad revenue that Amazon expected, which has the tech giant considering other options.
"
248,2020-02-06,"Amazon.com, Inc. (AMZN)",0.005078747677741125,"Amazon (AMZN +0.6%) will hire more than 15K workers in Bellevue, Washington, and many will work from the planned 43-story tower.
Plans for the Bellevue 600 building were unveiled last summer and will offer 1M square feet of office space.
The tower is expected to be completed by 2024.
The hiring spree will happen over the next few years. Amazon currently has about 2,000 employees in the Seattle suburb.
"
249,2020-02-05,"Amazon.com, Inc. (AMZN)",-0.004781222037174445,"Citi raises its Amazon (NASDAQ:AMZN) target by $200 to $2,400 after the Q4 results.
Analyst Jason Bazinet says the tech giant continues to have a  ""long runway of growth opportunities in its highly profitable Enterprise segments.""
Citi remains at a Buy rating. Amazon has a Very Bullish average Sell Side rating.
Amazon shares are up 1% pre-market to $2,069.30.
"
250,2020-02-05,"Amazon.com, Inc. (AMZN)",-0.004781222037174445,"Over the past week, Jeff Bezos has sold 905,456 shares in Amazon (NASDAQ:AMZN) for more than $1.8B, according to financial filings.
The disclosure comes as the company's market cap vaulted over the $1T level following a robust set of Q4 results that displayed AWS strength and brushed off concerns about the cost of one-day Prime delivery.
While it's unclear exactly where the money is going, in the past Bezos has said he would sell at least $1B of Amazon stock a year to fund his rocket startup, Blue Origin (BORGN).
"
253,2020-01-31,"Amazon.com, Inc. (AMZN)",0.0737913021015191,"KeyBanc maintains an Overweight rating on Amazon (NASDAQ:AMZN) and raises the target from $200 to $2,400 after the earnings call revealed that grocery deliveries more than doubled Y/Y.
The bank says its conversations with AMZN point towards grocery's strategic importance.
KeyBanc does have some concerns that Whole Foods delivery might cause ""throughput issues during peak time and believe that Amazon will begin to innovate with store layouts to mitigate ship-from-store issues.""
Amazon is also expected to launch a new, large-format grocery chain this year.
Wedbush (Outperform) raises Amazon from $2,000 to $2,325, saying the firm has ""likely underestimated Amazon’s potential to gain share in grocery.""
Amazon shares closed today up 7.4% to $2,008.72. The company has a Very Bullish average Sell Side rating.
"
254,2020-01-31,"Amazon.com, Inc. (AMZN)",0.0737913021015191,"Analysts are out positive on Amazon's (NASDAQ:AMZN) knockout holiday quarter report.
Barclays analyst Ross Sandler says the print should put AWS fears to rest with ""only 100bps of deceleration and more dollar-adds Y/Y"" than Microsoft Azure and Google Cloud combined.
Sandler recommends continuing to add to positions, saying shares are ""near an all-time trough and many investors are underexposed"" and seeing more ""room to run.""
RBC Capital's Mark Mahaney raises his Amazon target from $2,500 to $2,700 and now sees a bull case at $3,200.
The analyst says Amazon has been one of the most dislocated of the high-quality, large-cap stocks, and expects this to quickly change after the earnings report.
More action: Morgan Stanley (Overweight) raises AMZN by $200 to $2,400; Bernstein (Market Perform) steps from $2,050 to $2,150; UBS (Buy) lifts the stock from $2,305 to $2,440.
See all stocks on the move »"
255,2020-01-30,"Amazon.com, Inc. (AMZN)",0.00682457158234657,"Amazon (NASDAQ:AMZN) +9.8% reports Q4 results that beat revenue estimates by $1.35B and EPS by $2.51. For Q1, the tech giant expects $69-73B in net sales (consensus: $71.63B) and $3-4.2B in operating income (consensus: $4.04).
Segment revenue breakdown: North America, $53.7B (consensus: $52.67B); International, $23.8B (consensus: $23.45B); AWS, $9.95B (consensus: $9.81B).
Business revenue: Online Stores, $45.7B (consensus: $45.69B); Physical Stores, $4.4B (consensus: $4.41B); Third-Party Seller Services, $17.4B (consensus: $16.58B); Subscription Services, $5.2B (consensus: $5.18B); Other, $4.8B (consensus: $4.62B).
Operating income totaled $3.88B compared to the $2.7B consensus.
Segment operating income: North America, $1.9B (consensus: $1.50B); International, -$617M (consensus: -$890.8M); AWS, $2.6B (consensus: $2.45B).
Earnings call starts at 5:30 PM with a webcast here.
Press release.
See all stocks on the move »"
256,2020-01-30,"Amazon.com, Inc. (AMZN)",0.00682457158234657,"Amazon (NASDAQ:AMZN): Q4 GAAP EPS of $6.47 beats by $2.51.
Revenue of $87.44B (+20.8% Y/Y) beats by $1.35B.
Shares +7%.
Press Release
See all stocks on the move »"
257,2020-01-30,"Amazon.com, Inc. (AMZN)",0.00682457158234657,"Amazon (AMZN +0.4%) will report Q4 results after the bell, and the Street expects $86.09B in revenue and $3.98 EPS. Analysts have predicted upside revenue on the aggressive one-day shipping rollout, but the push could also come with margin pressure.
Segment revenue estimates: North America, $52.67B; International, $23.45B; AWS, $9.81B.
Business revenue estimates: Online Stores, $45.69B; Physical Stores, $4.41B; Third-Party Seller Services, $16.58B; Subscription Services, $5.18B; Other, $4.62B.
Operating income estimates: Total, $2.7B; North America, $1.50B; International, -$890.8M; AWS, $2.45B.
Note that Benchmark predicted Amazon would miss operating income estimates through 2020 due to the one-day shipping costs.
Analysts expect the Q1 outlook to include $71.63B in revenue and $4.04B in operating income.
JEDI contract: The company could comment on its legal fight against Microsoft winning the coveted Pentagon cloud contract.
"
258,2020-01-29,"Amazon.com, Inc. (AMZN)",0.0025630648860110617,"Amazon (NASDAQ:AMZN) is scheduled to announce Q4 earnings results on Thursday, January 30th, after market close.
The consensus EPS Estimate is $3.98 (-34.1% Y/Y) and the consensus Revenue Estimate is $86.09B (+18.9% Y/Y).
Over the last 2 years, AMZN has beaten EPS estimates 75% of the time and has beaten revenue estimates 75% of the time.
Over the last 3 months, EPS estimates have seen 6 upward revisions and 6 downward. Revenue estimates have seen 7 upward revisions and 6 downward.
Recent earnings Analysis from our contributors: Amazon: You Can Do Better, Here's Why
"
259,2020-01-29,"Amazon.com, Inc. (AMZN)",0.0025630648860110617,"The UK Competition and Markets Authority releases the initial submission from Amazon (AMZN +0.5%) and Deliveroo, which argues that the antitrust probe ""does not produce any credible evidence of existing competition"" between the companies.
The pair says the probe ""largely focuses on notional loss of potential future competition.""
Sky sources had previously reported that Amazon and Deliveroo had called the investigation ""speculative and not supported by evidence.""
Amazon closed its UK operations for Amazon Restaurants in 2018 and shuttered the entire business last year.
Last May, Amazon led a $575M funding round for Deliveroo with a reported $500M stake.
The investment is frozen pending the outcome of the antitrust investigation.
"
260,2020-01-28,"Amazon.com, Inc. (AMZN)",0.013624399435132184,"Amazon (NASDAQ:AMZN) CEO Jeff Bezos' ex-wife, MacKenzie Bezos, has sold about $400M worth of the Amazon stock that she received as part of the couple’s divorce settlement.
Word of the sale came indirectly as Jeff retains voting rights over her shares.
A recent proxy holding shows 19.5M shares at year-end, or about 200K less than the 19.7M she's calculated to have received, though even after the sale, MacKenzie's Amazon holdings amount to nearly $36B.
"
261,2020-01-27,"Amazon.com, Inc. (AMZN)",-0.0178874802495046,"Amazon (AMZN -1.2%) and Deliveroo tell regulators that the UK antitrust inquiry is ""speculative and not supported by evidence,"" according to Sky sources.
Deliveroo reportedly told investors the companies submitted a strong refutation to the Competition and Markets Authority for investigating Amazon's proposed investment in the food delivery startup.
The rebuttal, which argues that Amazon has no plans to re-enter the sector, could be published this week.
Last month, the CMA announced it would launch a phase 2 investigation after the companies failed to respond to concerns by the December 18 deadline.
In early 2019, Amazon led a $575M funding round for Deliveroo, months after shuttering its own Amazon Restaurants offering in Britain.
"
262,2020-01-27,"Amazon.com, Inc. (AMZN)",-0.0178874802495046,"The EU General Court sets a two-day hearing for Amazon's (NASDAQ:AMZN) fight over its €250M tax bill to Luxembourg.
The hearing is scheduled for March 5 and 6.
In 2017, the European Commission ruled that Luxembourg granted ""undue tax benefits"" to Amazon and ordered Luxembourg to recover the illegal aid.
Source: Bloomberg.
"
263,2020-01-27,"Amazon.com, Inc. (AMZN)",-0.0178874802495046,"Benchmark lifts Amazon (NASDAQ:AMZN) from $2,100 to $2,300, citing the potential revenue acceleration from the company's one-day shipping investments.
Analyst Daniel Kumos expects AMZN to report ""another record revenue holiday quarter"" and thinks the ""impressive, aggressive"" one-day shipping rollout could push revenue above the guidance.
The analyst notes that operating income will likely miss estimates through this year due to the delivery expenses.
Amazon will report earnings on January 30.
Benchmark maintains a Buy rating on Amazon. The company has a Very Bullish average Sell Side rating.
Amazon shares are down 1.7% pre-market to $1,831.
"
266,2020-01-24,"Amazon.com, Inc. (AMZN)",-0.012172442419842793,"The Department of Homeland Security is set to release a report today outlining its immediate actions and longer-term goals for enlisting online players to combat counterfeits.
""This is about e-commerce playing by a different set of rules that simultaneously hammer brick-and-mortar retailers, defraud consumers, punish workers and rip off intellectual-property rights holders,"" said White House trade adviser Peter Navarro, who is helping lead the initiative. ""It's Amazon (NASDAQ:AMZN), Shopify (NYSE:SHOP), Alibaba (NYSE:BABA), eBay (NASDAQ:EBAY), JD.com (NASDAQ:JD), Walmart.com (NYSE:WMT) and a constellation of lesser players that provide the digital hubs.""
The initiative comes the same month as a ""Phase One"" trade agreement with China that requires Beijing to take steps against counterfeiters or risk enforcement actions that could trigger new tariffs.
"
